Review;Rating
We have been  in ameritania for 1 week last month,  the people at the front desk were very kind especially Mr majid and Mr saddik, they were very responsive to our  needs and request,  regarding the location of the hotel i found it to be perfect and close to all the interesting places to visit in Manhattan, the room was very clean, the sleeping experience was outstanding.  i will surely stay in this hotel  if I visit new york next time.  Said from Casablanca;5
The staff was outstanding.  In particular Jeff was very helpful in all areas.   The best shower I have ever had hands down in any hotel.  I want one of those shower heads!  The room was nicely decorated and roomy.  The room darkening shades kept the room pitch black.  The beds and pillows were fabulous.  I only stayed one night but I wish I could have stayed much longer.  So happy with this hotel.  Highly recommend.  5 Stars!;5
Good hotel at an excellent location.  MY EXPERIENCE  Stayed there comfortably for 5 days in Oct 22.  Very comfortable, clean and  well kept rooms .   SOME TIPS @ Tap the good eateries closeby on 9th Avenue just a block away or tap the well rated Deli @ Take travel tips from concierge Jeff esp the free visit to Statue @  If new to NYC, tap HopOn HopOff close by or the subway (single line stations)  @ Take the king bed / bigger room if you have luggage.;4
I downloaded and made an account on TripAdvisor just to leave this review. The concierge, Majid, is a world class gentlemen and a true professional at his job. He was extremely accommodating and respectful from beginning to end. He truly made me felt like I was staying at a 5 star hotel. I had a tiny minor issue beyond his control and he went above and beyond to fix it immediately. Other than that, the hotel is clean and the room was nice. Ambiance is cool and location is 10/10. I will be returning AMAZING.;5
Amazing staff and location. Lobby and main entrance currently under renovation, but it did not interrupt our stay at all. Our junior suite was clean and roomy! Jeff was super kind and helpful during our departure. Looking forward to staying here again.;5
Very nice stay had no issues perfect spot right in the middle of everything easy access in and out room was clean jeff helped us alot with the many questions we had first time in NY coming from California  and will definitely recommend to friends;5
Had an amazing stay Jeff was very helpful. He helped with our bags and provided all the information we needed to know about our stay. Even willing to help us coordinate transportation. Will return again.;5
We stayed for a week as a family and were really happy with the hotel. The room was great, the staff delightful and the setting was ideal for getting around New York. The hotel is just close enough to Time Square without being too close. All the staff were super helpful and we loved our stay. Couldn’t have been better I would highly recommend it.;5
Very comfortable, clean and safe for a woman traveling on her own in NYC.  Jeffery was very friendly and helpful with directions, suggestions and setting up transportation to the airport. His greeting and smile each morning as I walked out to my conference was a bonus!;5
The Ameritania was everything I had hoped for and more. The entire staff there, from the doormen to the front desk to housekeeping, went above and beyond to make our first trip to New York City a memorable experience.  They must have made some big steps forward when it comes to hiring (which, when attempting to fill any public-service type position, has been a Herculean task since Covid) because we enjoyed daily housekeeping during our week-long stay there. When we travel, we usually leave notes with our daily housekeeping tips, but the Ameritania’s housekeepers were the first to write us notes back—a wonderful touch that we very much enjoyed. :)  Again, everyone was friendly and approachable and quick to answer our myriad of questions. In fact, housekeeper Sophie saved me from;5
My first time in New York and was so looking forward to staying here , but found the attitude of all the staff very poor which was a real shame , in fact the only person there that even bothered to talk to us was Jeff the doorman that I couldn’t speak more highly of , the only asset to the hotel I feel   Rooms were very dated and only got cleaned once in the whole week we were there and that was only because I went and asked !! Totally unacceptable in this day and age   In spite of the hotel my daughter and me had a fantastic holiday and made some amazing memories , the hotel is situated near Central Park ( which was beautiful)  although to close Times Square ( lovely if you like the smell of weed )   I would advise anyone going to New York to get a go city pass which we did;3
If it wasn’t for the location I wouldn’t have stayed at this hotel. That’s the only going for it.  Scaffolding was put up outside our windows and guys could look right into our room. No prior warning of this was given and no discount offered for the inconvenience of opening my blinds in my pjs with a workman outside my window staring right back!  The hotel keys don’t work every time you leave the room. Excuse given was that they are too close to mobile phones but mines wasn’t and it still didn’t work!  Heating. Room was frozen and when asked for someone to look at the heating I was told that they don’t switch heating on till November! As a guest paying over £250 per night I would expect a better attitude than this. Some others must have also complained because next day it was;2
The people, the ambiance, and the location of this hotel is just amazing. It’s close to basically all the touristy areas and main subways (I.e, Times Square, Central Park, Broadway, Rockefeller, etc).   The one thing that also made this hotel the best and most comfortable was the customer service. Rajiv, Sedik, and Jazleen have exceeded in their level of thoughtfulness and truly showing how much they care for the people that stay at Ameritania. They are very welcoming and answered any questions that I had. I cannot thank them enough for being so caring and thoughtful to us. I would highly recommend staying here!;5
Avoid this hotel at all costs.  It is shockingly bad and not remotely as advertised.  No bar, no restaurant so no room service or breakfast.  No coffee or tea facilities in the rooms.  Room as not cleaned once during 3 night stay.  When I requested a room clean I was informed that rooms don't get cleaned every day.  The entrance to the hotel is closed and under plastic wrapping and the reception is disgusting.  The reception staff don't care but i guess it isnt their fault.  Its not like the hotel is cheap either.  The pictures on the website are not a reflection of this hotel.  It's like a down market hostel.;1
I cannot believe how bad a hotel in midtown can be. Not quite sure where to start: dreadful bed - mattress down to the wire. No cleaning for a 3 day stay. Front desk staff who would rather be on their phones than helping. No coffee in room, no fridge in room, no bar in hotel, no breakfast. Frankly its a hostel with 3* pricing. Just an unmitigated disaster from start to finish;1
Without the location this hotel sits in and Jeff the door man, the hotel would be pretty terrible. The price of the hotel is pretty good for New York, but there are certain things I expect when I still pay over £250 a night for a hotel room. 1) room cleaning service or at least new towels every day, 2) room cards that don’t deactivate themselves every time you go out and come back to the hotel, it is so frustrating going to your room EVERY day and having to go back down to reception for a new key card 3) reception staff because these ones are APPALLING, every single one of them has a bad attitude. This morning I ordered Uber eats and had photo confirmation that it had been left at reception, when I went down to collect it it was nowhere to be seen.. 4) the bar isn’t open 5) the;3
Great location,  but not the best hotel. We had 2 rooms, 1 was cleaned once in 4 days , on day 3 , the other was not cleaned until we complained. Covid was used as an excuse for the lack of cleaning!  On a more positive note, , whenever we called the reception,  they were very prompt at delivering towells or toiletries or dealing with a faulty safe;3
Hotel is in a great location, minutes walk from Times Square. Some staff at reception could be a bit more cheery. Beds were really comfy. Rooms were clean, great shower. Just ask reception if need towels or shower gels. On first night cistern in toilet kept making a noise. Reported to reception, resolved quickly. There was a bar in reception but never saw it opened. There was one doarman who was really helpful (didn’t get his name)   he booked our taxi for going home and told us how much to pay, on leaving a doorman who we had never spoke to helped put bags in taxi, actually said when in taxi what about tip. We did give a tip but I feel you have to earn a tip. We did have the money ready for the person who did book our taxi and who had been helpful. I hope they do share tips.;4
The hotel's location at 54th and Broadway is walking distance from theaters, scores of restaurants, Times Square and Central Park.  Our room was not lavish but extremely comfortable and perfect for a couple.  But I am writing because of the friendliness of the staff.  At the reception desk, Majid was so friendly and accommodating, did everything he could to assist with a special request, and his attitude was emblematic of every single staff member we met from front door to housekeeping and everyone in between.  They made our visit a pleasure.;5
This was the perfect location for what I needed (walking distance to Broadway shows and close to multiple subway stations). There are tons of great restaurants within a few blocks. The staff was friendly and helpful. The doorman, Jeff, arranged my car to LaGuardia for my departing flight. The room was clean and housekeeping came on the 3rd day of my 4-night stay, which was fine with me. I appreciated the small fridge in the room. The only complaint I have is that the air conditioner is SO LOUD. I slept with earplugs the whole time, but it still woke me up during the night when it would turn on. In reading other reviews, it seems this is a common complaint. Overall, I would stay here again, though.;5
If you’re looking for something that won’t break the bank in the heart of NYC, this is the hotel for you. Only a 10-15min walk in either direction for Times Sq and Central Park, with lots of bars around.   Beds comfortable, air con works very well. The only reason it wasn’t a 5-star review is for the fact that the bed frames are fairly larger than the mattress, so there were a few occasions where one of us would stub our toe walking around the bed.;4
There was a mouse in our hotel room. We were sitting on the bed when we saw a mouse run across one side of the small room, to the other inside the AC unit. We immediately freaked out and notified staff. The engineer opened up the AC unit and found a hole. The mouse or even mice use the hole to enter that room for who knows how long! We were mover to a different room however I could not sleep. I was so uncomfortable. This incident happened on the 3rd night of our 5 night stay. Knowing that mouse was in and out of that room makes me sick. We paid over $1300 for 5 nights, and for this to happen? The rooms are old and dated to top it off. It’s a small hotel with a small budget clearly.   I spoke/emailed management to ask about compensation and I’ve heard nothing back even though a;1
Small hotel but nothing to complain for the price. Wifi is kind of inconsistent. The location is good. Short walk to Time's Square. A bit longer walk to Fifth Avenue. Due to their covid protocol, I think they clean the room once every 3 or 5 days.;4
Booked via Expedia.  Good rates for location.  Room furnishings- clean Space good. We had 2 double beds + bench  Very attentive staff- I had an issue with the AC on the 2nd day and they came to resolve it within 10 minutes- simple solution and fixed within 5 mins. Grateful for the AC given summer in NY. We were on the 4th floor so did not hear street noise.   Housekeeper checked on us daily.   Best subway station for this hotel is the 7th avenue station (7 th and 53rd). Walk up 7th avenue to 54th street and the hotel is just on the corner. Managed this with kids and luggage.   Hotel really perfectly situated for a walk to all major attractions in NY.   We didn’t have breakfast there but would recommend Angelina’s for pastries.   Overall super happy and would stay there again.;4
Welcoming staff, great beds, modern minimalist decor, bathrooms very clean. Rooms have complimentary water but no snack tray. Bar not open, both forgiven. Very comfortable! In the heart of Midtown. Recommend highly.;3
Ok, so we booked a deluxe with two queens here. The beds were comfortable, but there are things anyone should know about staying here.  A. There are two sized rooms under the same category. We did not get a choice and for the smaller 205 sq ft. This does not look like the first picture on the website. It's the second, without the bench. It is tiny. Comically tiny. They would not move us to the slightly larger one with bench, on request.  There is no place to put your suit cases or anything else. So you are climbing over them the whole time. The desk is away and is not usable because the chair can barely be moved. It is small. So factor into your budget that it is not a place you will want to come back to to regroup from a day of sightseeing.  That sucks because it is HOT in the;2
good quality and reasonable price for an hotel really close to times square and to subway. room was clean and with enough space for a family with 2 small daughters. really nice view on the city and friendly staff.;4
This hotel is a bit thin on services, but the location makes up for this. We walked almost everywhere we went for 5 days. Hundreds of restaurants within a short walk.  Rooms are a good size in comparison to other NYC hotels. Be aware there is no room service or breakfast. In our 5 day stay the room was only cleaned once, by a rather surly maid who appeared at 3pm......the front desk were pretty useless, but doormen excellent.;4
We had four nights in NYC to see some plays and eat good food. There were four of us in our room, and we met up with eight friends for fun and activities.   The hotel is perfectly located. You are close to Times Square ( but not too close), to a number of subway stops, and best of all, to the theaters!  The rooms are not too big, but big enough for the four of us to be comfortable between activities. The decor of the hotel is very nice and modern.   But what makes the hotel great are it’s people! All of them are wonderful. From the moment you arrive and man out front helps you in, you are treated like an old friend. The desk staff are great and there always seems to be someone in the lobby just waiting to see if you need anything.  This will be our hotel for all our visits to;5
Vi stayed at Ameritania for 9 nights. The location is perfect for visiting New York. The rooms are rather small, but okay if you are busy experiencing the city. The staff is very friendly and helpful - especially Majid.;4
Dont stay here. The aircondition system in the room was SO loud we had to use earplugs all week. And it was running all the time to exchange Air, so could not be turned off.  We travel a lot and have never experienced something like this anywhere before. Also only cleaning 1 time during a week! And we had 1 Roll of toilet paper so had to get more at the reception several times - we go one Roll every time…? Great location, But really disappointing hotel.;2
We loved this hotel! The lady who checked us in (didn’t get her name) was super lovely and welcoming. The room was really nice, clean & exactly what we needed for our holiday (thank god for the air con 😂). We had housekeeping on days 3,5 & 7 on a 9 night trip and that was enough to be honest. Didn’t really notice the noise outside and there’s a blackout blind and curtains too. The location of this hotel is perfect - so close to Times Square and in walking distance of lots of other attractions. Subway stations not too far away to go further afield. We have to shoutout Jeffery who was just the kindest, funniest guy! He took the time to highlight his recommendations on a map for us to keep and each morning stopped & had a chat with us. He told us what subway we needed to get or;5
We had a pleasant stay at this hotel. Ask for Franchesca when you're there. I don't think she could be unfriendly even if she tried. Other staff was kind too. Make your reservation thru a travel agency, it proved to be much cheaper.;5
This Hotel is well located near Times Square, Broadway/Theater district and Central Park. The rooms are decent sized, beds are comfy and bathroom is huge and nice. All staff was friendly but no housekeeping due to Covid/lack of personnel unless over 3 nights stay.  Also, there is no breakfast/food/bar available but plenty of options around.  Would stay here again.;4
The hotel location is awesome, only few blocks for the Time square, it's very clean and neat. The Staff make you feel welcome as soon as you enter the hotel starting from the gentleman who open the door to the front desk to the house keeping . The room is very nice and the bed is very comfortable , also I have to mention that the city park next to the hotel gives a discount for the guess stayed in this hotel , The front desk young girl (Shay) helped us to keep the luggage in the hotel after we finish the check out because we wanted to finish the last minute shopping before we leave NY.;5
Well before anything else, at around 7pm staff members barged into the room without invitation shouting that they were ‘looking for someone’ - we were asleep due to jet lag, there was no warning or anything they literally just flung the door open! Baffling and wholly unprofessional. Overall the hotel room was…Just pretty gross. The room clearly hadn’t seen a vacuum cleaner in a good few weeks, the bathroom wasn’t very clean, there was hairs of the previous occupants up the wall in the shower, the toilet flush and door handle were hanging off.  At check in they took the deposit (expected) and then another $175 which I wasn’t told about, when I queried it at check out the guy behind the counter didn’t have a clue what it was, went and asked someone then when he came back he;2
NYC is an expensive place now, but this hotel stood out as good value when booking. Mostly I think it still is, but the staff were notably very good. A tip though, the rooms at the back had no views bar air con units so get front facing. Our air con unit was very loud & rattly, kept us up a lot at night. It was clean & comfortable, but no room cleaning “due to Covid”. The cynic in me thinks they’re just cutting costs. Good location for times sq & Central Park.;4
Had such a positive experience with the staff at the front desk, wanna thank Franchesca and gentlemen for such great customer service!  Will definitely be back:) The room itself and the view from our window was beautiful. The room was clean and neat, everything was super close to the hotels location.;5
We are 2 friends travelling from the UK and The Ameritania has been a home away from home for a full week. We were welcomed by the amazing Jeff for whom nothing is too much trouble. Our room was clean and comfortable with super cozy beds, air con and a great view of the city. Considering it is so central it is still quiet at night and we slept well. Note there are no food or drink facilities in the hotel but the ladies at Starbucks opposite looked after us all week! As two women travelling together we felt safe here, comfortable and well looked after. The Ameritania is a fantastic find, and one that truly added to our holiday.;5
Justin at the front desk was very helpful and a MVP. I wish there were more Justin’s in this world. We came at 3 in the morning on a busy 4th of July weekend,after a hotel canceled on us at the very last minute, and he gave us two rooms with reasonable price. Thank you Justin!!!;5
The hotel is in the perfect location. Lots of restaurants and food choices surrounding this hotel. It was an easy walk both to Central Park and Times Square. The staff here is super friendly and Jeffrey gave us some great tips for getting around NYC. The hotel rooms are clean and a good size for NYC. I am very happy with this hotel and would highly recommend.;5
まったくセキュリティ体制のないホテルです。入り口はスタッフが常駐しておらず、エレベーターのルームキーシステムはどれも壊れているため、誰でも簡単にすべてのフロアに上がれます。部屋の Wi-Fi は極端に遅いかまったくつながらないため、部屋で仕事をすることはできません。若いスタッフは比較的まともですが、中年以上のスタッフは全員が無礼・無教育で、NYのホテルとしても最低水準でした。同価格帯のホテルはこのエリアに他にたくさんあるため、ここを選ぶ理由はないと思います。  This hotel does not have any kind of security check at the entrance. Elevator security is broken. Cheap male staff is always rude and stupid.   The room's interior is old and filthy. Wi-Fi is very hard to be connected with or incredibly slow. This place should have been closed during the pandemic forever.;1
The staff, especially Petrena we’re amazing!!! They went out of their way to accommodate us. The place is gorgeous, the decor is glamorous. Great location! We loved all the little shops and bakery’s near by. We will be back:);5
"Clean, modern, close to everything if you are visiting as a tourist. Jeff was the concierge and probably the best we've ever encountered! He gave us great information and my ten year olds confirmed that we should give him a ""million"" stars for how great he was.";5
We stayed twice during May. On our first visit a warm welcome greeted us on our arrival after our flight from the UK. However our room was not what we expected and so after a quick word we were looked after by Majid who ensured that everything was well organised for us during our time there. Majid assured us that on our return the second visit would be a bit special. It certainly was special with a very large comfortable corner room at the top of the building with wonderful New York views. An excellent end to an excellent holiday. We have stayed in this hotel three times now and we plan stay here whenever we return to New York. The staff are all wonderful and eager to ensure you have a great stay. Thank you.  We will be back.;4
