Review;Rating
If you want a good night sleep, this is the last option for you. As it's in the middle of Lincoln center with so many road across - it's impossible to sleep. And oh by the way, the AC units are so old and dangerous, it keeps making striking and squeaking noise if you turn it on. You can also hear everything your neighbors are saying as there is no sound proof. And lastly, I know it's New York but man...the rooms are so small.;2
not impressed having stayed nice ai say ccp not list wo n't returning.first good news, beach die, soft white sandy running, busy nothing ca n't handle open area availble, vip suite close beach perfect, yes big problems room inside, needed knife fork open patio door everytime, knife slit open lock broken fork pry rest way, tv buzzed horrid noise constantly coffee maker stay 10 seconds shut, requested 2 double beds got king, no problem switch bed small single mattress looked like used toilet training, arrived place middle sitting area defeating porpuse having suite, just away sleep king, mattress remained wall week, time called just rushed phone said ok come, no problems air hot water worked great.my biggest problem week far food, buffet just horrid, not picky really stuggled item looked tasted nice, ate la cava 3 times wonderful everytime, chicken beach good, issue buffet tables not cleaned plates removed no clean place mats set not table eating elses mess left.the grounds lovely maintained worth trip bus all.the pool cooler ocean nice.we lovely vacation enjoyed having just returned puerto plata january ccp just not scratch, vip package lets just say did save price atleast meal la cava nothing special,  ;2
This hotel is inexpensive and in a good location for those traveling to New York City. This is the best that can be said about this hotel.   If you plan in advance you can find four star hotels for around the same price and they will be well worth it for a few days stay. There are no creature comforts here, no modern amenities. Couple this with weak wireless signals throughout the hotel and you are offline and instep with the dated appearance of the dÃ©cor (which is noticeably falling apart). If it's too much to improve the dÃ©cor of the hotel, at least provide the staff with decent suits. Some of the staff is unpleasant, but it could be a result of larger administrative issues here.  Not a bad place by any means, but not so much of a value as to disregard the amenities and;2
totally agree husband 3 kids went week feb 5 12 agree poor rating- pretty imagine beautiful complete- poor kids club no activities children plus n't people there- 50 total- disappointed,  ;2
better good hotel looks alexis magnificent decor stayed n't help notice basics overlooked, firstly shower pitiful power barely got wet weakness pressure temperature lukewarm, secondly horrible throwback overpriced mini-bar n't hiding cupboard right middle desk means staying exuberant child better hide sweets laced big, plus staff friendly helpful,  ;2
"The location of this hotel is great, close to many of the main attractions in Manhattan. First impressions when you enter the lobby are ""Wow"" as the decor is very retro but tastefully done. This is the only wow factor though! The hotel itself is quite old - you can see this from the poor standard of the bathrooms. The tiles look like they've been on the walls since the hotel was built. Grime has built up around the bath & taps and the room just smelt fusty.  Bed was comfy but bedroom was small, dark & pokey. Decor of bedroom questionable as work work has clearly been damaged and dinted over the years and had just been painted over. Very poor finish. Carpets looked dark & dirty and bedding smelt a bit fusty like it hadn't been aired enough.  What annoyed me most was lack of";2
dusty  bedroom  smelly of sigarettes and really small  smaller than prision cell. no kidding.  the fan really old fasion hanging up on wall really loud and on the eveining I thought  is it falling of the wall. Tv. had a snowing picture.  so it is really poor hotel  will proably never stay there again  but never say never.;2
Thought this would be a great hotel based on the reviews. Location is great, and not much else. The hallways had a wierd smell on our floor and were old and dated. Room had updated bathrooms, but not much else. housekeeping was adequate on most days. five nights and $1200 later, Im not satisfied.;2
not expected just got inclusive 7-15 march say n't expected, originally going spend resort convinced worth money upgrade secrets, unfortunately pleased, good points pools excellent beach good surf rough room nice.with said expectation inclusive able type drink want eat want liesure, wrong, getting drink chore finding food did n't make ill impossible, basically no way cup coffee unless restaurant room, day snacks provided mysterious concoction salad looked dangerous termed gray meat sandwiches brave tried discovered bologna, no waiting restaurants food n't worth waiting, biggest disappointment beverages, n't decide waiter/waitresses/bartenders not trained just did n't care, tipped heavily prescribed did n't help service quality drinks abysmal, cases told did n't carry brands liquor ordered, require bar feet away asked, not shelf liquor service thought paid for.we expected star meals 20 year old scotch beck sure did expect heck lot,  ;2
The rooftop patio shown in every website is inaccessible for families because they are pushing their nightclub, why we couldn't sit up there for the day is ridiculous.  The bathroom was small and moldy.  I get the small, but what is up with the shower, water gets every where, thus the mold.  The elevator was the slowest I have ever seen and they have another set (oh, it's just for the rooftop nightclubbers) again, couldn't you allow your guests use of it during the day?;2
high hopes disappointing, ca n't say place horrendous previous reviewers quite disappointed, came frosty pennsylvania absolutely loved warmer weather city came small room san carlos, really not beneficial ca n't adjust temperature particularly warm air comes vent, yes beware hot water pressure changes sign odd reminded college dorms, sheets somewhat stained bathroom floor dirty, major issue hear going rooms, sleep n't easy achieve beginning change hotesl hyatt, continental breakfast nice pricey hyatt did n't offer,  ;2
We spent two nights (Friday and Saturday) in a double room with a private bathroom. Pros: Great location, close to the tube station and nice quiet neighbourhood. Reasonably clean room and bathroom. Cons: We stayed on the bottom floor which was extremely noisy all night. Every ten minutes we could hear people loudly moving around in the corridor outside. Our room was close to the elevator, which pings every time the door opens. The first night we didn't sleep at all. The staff were quite rude and unfriendly. The shower didnÂ´t work properly and just had a weak dripping of water. The room was very small, basic and cold feeling. The communal areas were not appealing to spend time in.  Although the price is reasonable for London, if you want to get a good sleep then do not stay here.;2
no chairs beautiful resort not chairs beach pool not 7am reserve chair luck not till 3- pm-4pm day, problems seating people chairs resort shared resort close place beautiful come wo n't place reason,  ;2
I've stayed at Empire during business travel on a few occasions. The service is inconsistent. The heating/cooling system is one thing that is consistently bad. This trip, there were two staff members who were really great (Patrick and Michael). I wasn't impressed with the others.;2
"This hotel is advertised as a 4 star establishment; it is not. No wifi in the rooms, only in the lobby. No working desk in the room. No coffee/ tea facilities in the room. Cleaning is very shabby, some days it seems as though they just made the bed and did nothing else in terms of cleaning. Rooms are very small, I'm talking very small. Aircon is noisy even when it is off.   On the positive; front desk staff is friendly and helpful. The hotel is location is perfect; close to Central Park, time square and the MoMa.";2
ok different stayed work nights, hotel amazing location right water water harbour bridge.the decor hotel nice modern cool touches glass floor near lounge area look water modern touch sensative lifts annoying work use, toilet noisy vacuum flush similar aeroplane floorboards hall noisy people walk past, view wharf n't harbour views amazing.it different interesting place stay n't know book,  ;2
"We arrived at this hotel to a frosty reception. We had caught an early flight and arrived at the hotel at 10.40am. I was unwell with a bad head cold. We were told that check in wasn't until 4pm and that if we wanted to check in early we would have to pay a fee. Due to a series of early flights we had arrived early at previous hotels throughout the USA and this was never a problem. I needed to rest so we paid the extra and were told we were ""lucky"" there was something available, which came across very rudely. There was no suggestion that they could hold our bags, organise activities for us, or that we could just relax in the lobby or nearby cafe.  The room we were given was just above the lobby. The furnishings were old, as was the bathroom. There was no minibar and the room was";2
ok price older hotel somewhat run, check quick, room king bed small, a/c noisy, good breakfast dining area grungy looking.hotel plus convenient space needle.their transport safeco field small shuttle bus told handle 14 passengers, realizing not hold crowd waiting hotel cab saw shuttle 35 minute wait, slow trip game rush hour n't shuttle make trips forth,  ;2
nice hotel shoddy service hotel nice service really crappy, believe n fortune plastered forehead treated like royalty, room 1000.00 2-nights included 29.00 valet parking charges taxes service just crummy, writing letter nw marriott regional office 1 marriott drive washington dc corporate headquarters omaha nebraska, rate paid things notch believe, no information rooms local things no informed perks cocktails snacks ice machines fridge room charged extra grandsons medication automatically charge removed not normal rate, room service pint ice cream slice cake 40.00, blows away rate hotel charges service extras try, n't try use luggage carts claim people ca n't push liability think equates people really want nice tip, jingle muneuss1 bendbroadband.com details need it.lisa,  ;2
"It may be unfair to write a true review as I ended up not staying here. I did have a reservation, I did show up and check in, I did go up to my room. At that point I pretty much headed back to the desk and checked out. First, the place smelled moldy, and the communal bathrooms (which are very communal) smelled like they hadn't been cleaned in days. The room was so small that next to the bed there was not actually room for both me and my suitcase to fit in the room with any space left for movement. The lighting system is bizarre, the wi-fi was non-existent. Five minutes was enough to have me leave. The only saving grace was the friendliness and understanding of the desk clerk, who checked me out without charge, though with the comment, ""this happens all the time, don't worry";2
The Jane Hotel is well located and cheapish for what it is. The rooms are small but can also be very noisy if located near the street. There is also a nightclub under the hotel which pumps until the wee hours, I found it hard to fall asleep until well after 1:00 am. Not what you want when you are trying to recharge for another days sightseeing in NYC.  I was staying on the 3rd floor and there were some strange odours coming from somewhere. Not sure if it was smoke or the carpets or what. There were also a few noisy inconsiderate people who like to slam doors, talk etc at all hours of the night.    The ventilation / heating can also make the rooms very warm. One day I was there the outside temp was near 90 so to cool down I had to use the window mount Aircon which sounds like an;2
Like most things in New York City, The New Yorker Hotel is very tired and in desperate need of an overhaul. Many of the rooms are absolutely tiny with signs of wear and tear everywhere and heating and a/c systems clearly decades old. The impressive art deco roots of this hotel are simply not enough to hide the fact that this hotel just isnât very good at all.;2
total disapointment read reviews.my family stayed harbour plaza way tokyo bangkok, stayed nicer hotels cities cost stay hp, reserved harbor view room, arriving hp given key room, nobody showed way, door elevator opened designated floor overwhelmed smell new paint solvent, room clean real estate business peek-a-boo view harbor, set water feet look buildings hong kong, bell boy arrived 45 minutes bags commanded 9 year old daughter way dropped bags.i asked better room told hotel fully booked, highly doubtful.basically no service, like staying holiday airport.one night trekking city day decided dinner hotel, offer buffet lobby, cost 45 dollars person, think said daughter 35, maybe not big spender 125 bucks buffet middle week pretty high, hotel situated right water nice views hong kong, buffet area seats 100 people 15 people seated, rushed seats located rows windows, said host like sit 20 tables sat windows, swift wave arm said no, asked politely n't window waved hand body stern no, left.after days hp flew bangkok stay peninsula, like eating day pizza hut express michelin star restaurant not recommend harbour plaza,  ;2
not stay stayed 1 night august early flight morning, check easy cookies nice, having printer lobby print boarding pass really convenient.the elevators tower not close, wanted carry luggage got tired bell hops asking, not thrilled wanted borrow cart.t long walk room, room nice not 200.00 night, inner hall quiet lot traffic noise outside, bed comfortable noise traffic not jets room fan did not sleep well.there mildew bathroom-cleanliness fair.the shuttle airport nice bottled water.we not stay noise mildew,  ;2
It was my last night in LA, I just wanted to chill and eat good in a cool hotel but I just ended up paying 223 dollars for mediocre service and food. On the other hand the hotel was nice and clean, normal service like careless service a little bit and the little market did not have interesting snacks.;2
"Wife and I stayed here yesterday night, a layover trip on our way elsewhere.  The Good: The staff in every facet were wonderful; friendly, professional, willing to joke around with talkative guests. If I told them a need, they were delightfully responsive. The amenities are acceptable.  The Bad: Located right by the highway, and overlooking it, the traffic noise was clearly audible from the 19th floor, enough to keep me from sleeping well. The walls are also, apparently, fairly thin. While I don't begrudge adults their nocturnal engagements, I'm not terribly interested in listening in.  The Ugly: The bathroom shower. Whatever their intentions, this particular aspect of a deluxe room is sadly (and very profoundly) lacking the option of taking a normal shower. Caveat: this was a";2
"The Premier Inn at County Hall has really gone downhill since we last stayed here. Surprisingly, the last time we were here the hotel also said they were âunder refurbishment â. The breakfast, as always, was varied, fresh and good value. It is the hotel itself that is in poor shape. The room amenities are virtually non-existent, the towels are threadbare, the furniture is old and in poor shape. The location is superb, and probably why most people stay here. The wifi bears special mention... Without doubt it is the most pathetic excuse for included wifi i have tried to use... It is extremely difficult to contact the hotel. I tried 13 times to call the hotel from Canada without success; they simply did not answer. I finally was able to communicate through the Messenger app. A";2
mediocre best arrived obnoxious drinking crowd bar whispers ans whilst pool jacuzzi forgetting bathing suit tightly wrapped large towel security beach, realize northern ca lay prude victoreanism, reporting security san francisco police authorities joke, lighen ya.thanks hospitality,  ;2
"Let me start by saying I hate to write this review. I don't like to complain. And I do speak to management before doing something like this to give them an opportunity to correct an issue. I did that and I wasn't confident they care (details below). Plus, there wasn't just one issue but a host of them that made me write this. I write plenty of other glowing reviews, so I don't write this lightly.   In short the hotel looks nice but once you get to the front desk the staff is rude.  With that said, I decided to book this hotel despite some reviews. I thought if the worst people can complain about is ""slow wifi"" I'll be okay. I had two friends stay here before and they said it wasn't a problem, and that they liked the hotel, so I figured I might as well. Boy was I wrong!  Let's";2
3 of us to a room. One double bed one single bed in a corner. Barely any space for our luggage.  Went and spoke to management to get another room they tried charging em 750$ per night that's MORE than what I paid for my flight and hotel together so whatever guess I have to slum it.  Bathroom was ridiculously small oh and we all got flea/bug bites.  Breakfast was included which was very small area and they ran out of food a lot it was buffet and some people couldn't have 1 or two sausages they had to have 6 or 8. They should have had someone serving so they didn't run out of food every day. We were here for 3 days I love New York and I'm here often. Usually staying in Brooklyn area with family. This location was great for Central Park and to subways to go to and from Times;2
basic n't best hotel world reflected price, relatively clean beds comfortable, bathroom adaquate size, personally stay n't far centre,  ;2
Location was great: No. 5 bus a couple of minutes walk away.  72nd street subway 5 mins walk.  Diners & restaurants close by.  Easy to get to all the top locations.  Quiet residential area.  Seemed to be a very safe neighbourhood.  Room was basic.  Clean linen every day.  Carpet was dirty.  Bathroom & shower very close to my room and were seldom in use when I wanted them.  Shower was old, but clean.  But toilet didn't get cleaned for the 3 nights I was there - this was not acceptable at all.  I didn't spend any time in the room apart from sleeping, so it is just as well!!   So if you plan to be out all day & don't want to spend much money (by NY standards) and are willing to cross your fingers to hope the toilet has been cleaned, this is the place for you!;2
Dark and dreary.. lobby was being renovated.. WiFi is additional for rooms.. this is more like a motel. In fact I would recommend one over this.. staff were friendly for New York standards however as for something and 2 days later was told it was on its way.. checked out a week later and still no sign or mention of the I phone docking station that was to be in the room. This hotel has the potential of being great but not quite getting there on all frontsðdisappointing to say the least.;2
Overall we were disappointed. The worst thing in the hotel is the fact that the entire hotel lobby was not heated although the temperature outside was in the mid 40s. We were freezing and as a consequence nobody wanted to stay in the lobby. Room service was average to poor (in many occasions we had to call to get the right number of towels). The small bottle of mineral water in the room is sold for the ridiculous price of $7.5 !! The only positive note is the location, one block away from Central Park.;2
Bed bugs..very gross........expired body wash (the expiration date on the package was 2 years ago!)  super dirty rooms...I can see trash hidden behind the bed.... it's located at a great spot that is close to subways and food  but I will never want to come back again because of those cleanliness issue.;2
faulty towers sun not sure start hotel, just horrible faults.we stayed new year regular travellers dr definately not 5 star hotel rate 2-3star.the surroundings attractive beach lovely shows good thats it.the hotel capacity tried upgrade numerous occasions went arrived full.we long flight tired say tried check dont think room available hustle bustle going spanish, allocated room not booked no choice, fun started told bus given map told room place like maze, cases follow 30 minutes 90 minutes, walked hour trying room jumping bus, finally room opened door not impressed reading reports not expecting, bell boys bring cases hung tip not leave room given tip shown room rude decided no tip showed door, room looked room filthy mirrors dirty crawling insects door frame patio doors hand prints bathroom dirty room stunk bleach dust immediately started cleaning room tired wanted settle.when went bed night went lock patio doors lock floor thrown curtain completely wall, called maintenance waited hour fixed banging drilling, morning awoke urine smell went bathroom toilet leaked floor called maintenance fix, family england trying room telephone broken, room needed renovating informed rep morning ask wanted rooms tthen told hotel, instructed room cleaned repaired, left room dirty nothing did, rooms shabby dull dingy broken.waiting staff food shame seen miserable staff look unhappy not fault hotel need management direction right hand does not know left hand doing not cope people booked, new years day joke called let rest like let staff rest no staff moaning scrambling food disgusting left overs night, evening audience, time not member staff said hello smile, lunchtme buffett flies uncleared tables birds helping buffett dinner time buffet queing seateed no tables laid plates cleared course, traffic resort dangerous going seriously hurt soon staff way drive pathways night.time share people annoying belong hotel try makes hotel feel distrusting staff need kind uniform holiday makers tell staff timeshare people come dromes night.we good time holiday make new years eve beach party fun no way million years return melia caribe lovely hotels punta cana hotel not good value money,  ;2
Stayed at this hotel for our summer vacation. Location is good (Just in front of Central Park and 3 blocks from subway station) but rooms are tiny and the second night we found a huge roach in the room. If you're traveling on a budget I guess it's ok, but otherwise stay some place else!;2
"I booked via an online agency. When I checked in, I was told that in addition to the advertised room rate, I would be required to pay an additional non-optional $29 per night ""facility fee"", to cover usage of the in-room telephone, the business center and the fitness center, even though I did not wish to make use of these facilities. When I subsequently checked the booking details, I did notice the fee buried in the fine print, but it was not prominently displayed when I booked. I would advise other travellers to check carefully before booking whether the hotel is going to levy this fee. As a result of this experience, I won't be returning to this hotel.";2
It met the minimum only because the bed was comfortable and we got a good night's sleep. Other than that, it was a real disappointment. The internet didn't work. There were only two small elevators that left many people waiting for long periods. Promised amenities (such as a morning newspaper) never appeared . . . the little things just kept piling up! I got the impression that ownership is milking this facility for as much as they can get before they dump it.;2
We love this hotel but the price and what I get for $428 is not worth it. We had the park and fly 7 nights and for that price no way.  It was $289 in 7/2017.  This is not a value.  Staying at the Sherton next time.;2
The hotel itself was decent. It was well kept and very clean. The 1bdrm rooms are small, but clean. We did have a complimentary coffee pot, microwave and fridge in the room, but the coffee pot didn't work. Not crazy about the staff. Phoned for a wake-up call and never received it.  On our second night our key wouldn't work, had to get new room keys issued. Asked front desk for the best directions to a TV show taping. It was a good thing I mapped it out on mapquest before hand, or we wouldve went way out of our way. We were given the incorrect directions. If you are doing any sight seeing outside of hollywood, best to map your own directions just to be safe.  Also, ask for a room away from the busy street, or you will hear sirens all night as well as traffic/people talking. Not;2
We arrived early and stored our bags which was helpful, unfortunately the check in experience wasn't good at check in in time. We and many others were told rooms were not ready we were happy to wait as we were early but when check in time is at 4 and and we needed to ask again at 4.15 what was happening with rooms this isn't a good customer experience then to be told we can have a room on a lower floor did leave a bad taste from the start. The room was nice, the beds were comfy. We chose this hotel for the buffet at cafÃ© Sierra only to have our reservation cancelled 3 days before because the cafÃ© has shut. We ate at the onsite bar and the food was good unfortunately there was no room service, breakfast buffet was ok seemed expensive for what was there so we only did this once on;2
nice rooms not clean bathrooms definitely regards class standards hotel like expect cleaner bathrooms, staff pretty good spending night experiencing joy 4 legged creature crawling face middle night stay,  ;2
forget room ok staff agressive unhelpful n't expect assistance, hotel middle redlight district t o building site expect plenty pavement activity,  ;2
"I have stayed near here before and the location is fantastic so when I saw this hotel online at  such a good price I went for it....man be careful!  The initial room was poor so they changed me to another that was marginally better, all seemd pretty clean (not great though) but the decor is fast approaching end of life, no smoking rooms are optional but in fact all seem pretty smokey, overall not impressed. Was told that they were undergoing a refurb but none of those rooms were available.  No cable TV - in fact NO TV at all and the fitness suite only has 1 running machine and this has been broken for ""some time now"" according to front desk, disappointing. The business suite is a joke - you need credit card just to access the internet and no printing is available - WHAT!  On the";2
sheraton laguna nusa dora spend money wife stayed sheraton laguna nusa dora week departed 16/8/06, thing noticed none guests smiling, realised breakfast charges 330,000 r breakfast way started visiting outside resort, works it__Ç_é_ nice feels like nobody__Ç_é_ not fun,  ;2
I thought for awhile before writing this review because I am not the type of person 'who likes to complain for the sake of complaining' but rather a person who uses this site for what it is intended to 'advise' other travelers. If I had booked through a discounted website then indeed I would not be as apt to write but I paid full price for a very disappointing stay.  I canceled a  reservation at a different hotel and booked the Empire when my son and wife said they could could join me on my stay. Friends had taken us to dinner at Ed's on our last visit and I fell in love with the beautiful lobby and thought the kids would love it. Looking over the reviews I knew the hotel had small rooms so booked the the Deluxe Room King for myself and the Junior Suite King for my son. I was;2
If a great location is what you're looking for, this is a good place to consider as long as you're willing to risk sacrificing the basic services and amenities that other hotels offer. As soon as I tried to check in, I was rudely informed that since I was 18 and not 21 I would be unable to check in, and that I should have known this because it was somewhere on their website. This information was nowhere to be found on Priceline, which is where I booked my room, not to mention the fact that most hotels don't have a minimum check in age anyway, so who would think that a hotel in a major city would have such a restriction? After calling his manager, the guy then told me that it actually was okay for me to check in since I had already paid several hundred dollars for my room online,;2
Hollywood hotel is ok for the price.  Only good thing was the breakfast.  Ice machine on floor 2 was not working entire 5 night stay.  Some outlets donât work in room so hard for four people to charge phones at night.  Lighting horrible.  Only light was lamp in between two beds.  Satellite did not work good.  Beds were hard.  Would not recommend unless you are on a tight budget.;2
Overall Fair but POOR Handicapped accommodations especially at the 3 front steps. The lobby and bar areas were eclectic and pleasant, Staff were EXCELLENT and very accommodating. The room really was way too small for more than one person;2
Despite the lovely rooftop bar, the rooms at this hotel are very dilapidated. I would not recommend sleeping here, especially considering the high price. Our bathroom flooded twice and we were told it would be fixed after the first night, but it was not. The rest of the room was rather dirty and dingy.;2
If you want to wait, wait, and wait then this hotel is for you! Wait for the luggage cart, the bell service and then wait to get a cold breakfast and wait for even the managers to hear your complaints and then wait to get your deposit back months after promised....I'm never staying at this location again! They failed to deliver on every level.;2
disapointed, live valley sun, stayed new jw marriott girls friends girl night away children husbands, roy great, downhill, bugs room moved upgraded room pool loud laying awake 1 breakfast order not placed finally arrived late food not worth money paid left valuable item housekeeping, overall beautiful property not worth 330 night standard room horrible service professionalism,  ;2
Was disappointed with communication with not having housekeeping, how to handle garbage etc.   no extra garbage bags, toilet paper, amenities, cups, ice liners.    Garbage pickup times or even what to do with it.;2
