Review;Rating
Absolutely amazing! The location was perfect and the room wow I have no words, it exceeded all expectations. Normally when I book a twin room we get a double/king bed and a single sofa bed where at this hotel we got two massive double/king beds which made our stay much more enjoyable as we got an amazing nights sleep. The staff were all friendly as always and nothing was to much trouble we ate in the restaurant and the food and service were both excellent. I will definitely be booking this hotel for my future London stays.;5
The location of this hotel is great! 2 underground stations which can be reached easily. The staff are extremely friendly and make check in and check out so simple! The room was spacious and clean. Will definitely come back!;5
A weekend visit to explore London and take in a west end show. Easy check in with staff readily available. Room was spacious with great view and was very quiet. Room clean and well equipped with multiple usb ports available for charging. Meal deal offers great value for breakfast and two course evening meal with drinks. Will return;5
Great location, just next to the London eye, lovely room and brilliant breakfast, the staff were very friendly would definitely stay again at this particular hotel. It’s location is excellent for exploring London.;5
We have stayed at this hotel several times. The staff are always very friendly and very helpful. Its in a great location just by the London Eye, 20 min walk to Covent Garden area. Will definitely come back.;5
Check in was easy, room was perfect, we had a meal in the evening before heading to the theatre, plenty of choice, and was delicious and hot, hotel is in perfect position to walk up in to the west end, hotel was full  but there was no issues with noise during the night, Breakfast was perfect. Hotel is within walking distance from Waterloo station and very close to London eye, shrek , London dungeons and the London aquarium  Will definitely be back;5
We have been very impressed with this Premier Inn. The family rooms are spacious, clean and quiet. The location is excellent. A 20 minute to Covent Garden and next to the Uber Clippers boat stop which we enjoyed. The breakfast is good and there is a playground next door to the hotel which was a lovely bonus, not to mention the iconic views across the river. We would stay here again. Finally, the staff were very friendly and helpful.;4
Excellent location. Easy to check in at reception. Very spacious room. Friendly staff. Excellent breakfast. Lovely food in the restaurant. Taxi rank nearby. Attractions within walking distance from the premier inn. Would definitely return in the future.;5
We have just returned from a 3 night stay at premier Inn, county hall and what a visit it was! Location of this hotel is absolutely awesome for sightseeing. Right next door to London eye, sealife and dungeons and a stone's throw from Big Ben, HIP and Westminster abbey.  The staff were extremely friendly and we had a fabulous breakfast each morning to set ourselves up for busy days! We did have a meal in the restaurant on the first night, and it was ok (nothing wrong with it, but didn't eat there again)  Breakfast was busy between 9-9:30 so if you can avoid these times This hotel also do a early check in and late check out for £10 each, which we did take advantage of so we could make the most of our trip without worrying about luggage.  Westminster is the nearest underground;5
I've stayed in the County Hall several times and have never been disappointed. The location is great the only disappointment is they are going to out price themselves. It is getting so expensive. I think Premier Inn should introduce a loyalty discount.;4
Excellent stay again at a Premier Inn.  The room was clean, exceptionally quiet for central London, well located and staff were very helpful and friendly.  We stay in a lot of premier inns and can always rely on this brand for consistency.  Thanks for the discretionary upgrade, though the rooms are very much on parr with one another.   Thank you.;5
We do like staying at this hotel. Lovely staff, clean rooms. Anything extra needed always happy to assist. However only 2 coffee sachets and 4 milks, then you have go back down for more. After a long journey slightly annoying.  Also two people in room and only one bath towel and hand towel, had to go down and request more whilst partner was in shower.  Staff very happy to help, but would be nice to get to room have a coffee and relax not have to keep popping to reception.;4
Worst cleaning experience in Premier Inn. You have to request a clean I consider this a basic of a hotel stay. 1st day bathroom not cleaned. 2nd day room not cleaned at all despite requests at 10.30 and reception did not resolve. Had to request clean towels. Stay was Comfortable and quiet Excellent location on Southbank beside London Eye. 4mins from Waterloo Tube and station. M&S food beside hotel. Good Restaurants on Southbank close to hotel.;3
Fairly small room but great en suite, lovely comfy bed and not stuffy like a lot of hotels. Very quiet, good location, breakfast good value for £10. Friendly staff.  We’ve stayed on here numerous occasions and always enjoyed it. Great a few nights in town.;5
Top staff, very helpful. Helped any way they could. Easily Accessible from the Elizabeth line. Good location, nice room, clean. Didn't try the restaurant as there's plenty of choice around there. Overall, very nice experience. Would use again;5
Lovely comfortable beds, excellent central location on the south bank, near Waterloo for east underground.  Good breakfast and lovely staff, quiet and temperature controlled rooms  Very good value, we would definitely stay here again for our next visit;5
We've just returned from a fantastic stay at this hotel. It was right outside the attractions we were visiting (London Eye, Shrek Adventure, Aquarium) so perfectly located.   We were able to check in a couple of hours early for a £10 fee and before that could leave our luggage securely whilst we explored. The check in staff, and every staff member we spoke to actually, we're incredibly polite and helpful at all times.   The room was much bigger than other Premier Inns we've stayed in and spotlessly clean. Despite being a large hotel and in an incredibly busy area it was very quiet and we couldn't hear any noise from other rooms or from outside.  I'd very happily stay here again and would recommend.;5
No complaints from us.  The hotel was very easy to find and took 4 minutes to walk to from Waterloo underground.  The hotel is very conveniently located, so we managed to walk to everywhere we had planned to visit.  We arrived at 12pm and stored our luggage and then on returning at 3pm we collected the room key.  All of the staff we encountered- from reception, to bar to cleaners in the loft, ALL of them acknowledged and made conversation with us. It was a really nice experience and environment to be in.  We had breakfast too, we’re seated promptly & food was plentiful and tasted great.  I would really recommend the hotel and have no criticisms;5
The hotel situation is unbeatable. It is a clean, quiet hotel, the staff is very friendly. The breakfast is very complete and free for children under 12 years old. I will repeat. The temperature inside the room is very good, the beds are very comfortable. Also, for London the room is very spacious.;4
Lovely hotel friendly staff. Lovely food and good Service. Been twice now and will be back. Very warm room and our children loved it. Very clean, tidy and well maintained. Thank you to all your staff for a lovely time for my family and myself.;5
This was our second stay at this hotel and I can’t fault it. Great location and price for our family room. The staff were lovely and overall it was a good midweek break. I would recommend this hotel to anyone. Clean and safe and we hope to come back for our next London trip.;5
Amazing location!  Right beside the London Eye.  So handy for all the tourist attractions as you’re either walking distance or you’re a short stroll to a train or underground station.   We had a partial view of the Eye and the rooms itself was spotless and modern.  Staff friendly.  Dinner was great.  Breakfast good, busy if you go at peak times though.  Will definitely return!;5
Recently stayed for a short family break. All staff, from the reception to the restaurant, were extremely helpful. Big thank you to Angeli and staff in the restaurant for lovely service. Food was amazing and really good value for money. Rooms were clean and comfortable. Great location aswell! Would definitely stay here again and would recommend to anybody looking for a good hotel in London.;5
Fantastic service from the restaurant staff, particularly the shift leader in the black blazer. Food was absolutely delicious too. The pizza and the sweet potato and spinach curry were amazing. Room really spacious for the night, reception staff great on arrival too.;5
To be honest, we originally wanted to book into the Mercure, but they seemed to have priced themselves too high now. So we booked into Premier Inn “Oh well it’s a bed”   On arrival, we were greeted with very friendly staff and an early check in option ( which we took). Room was clean and amenities were very good. After going the theatre in the afternoon and finding dining in theatre land was going to be nightmarish we decided to try the premier inn restaurant. Well……. It was fantastic!! Our waitress said “as you’ve booked your morning breakfast with us, you can have 2 courses off the menu and a drink for £16.29 each!!!!! …..what?!!!!! What a bargain! Staff were so attractive and friendly I was moved to speaking to the manager as to how great they all were.  So… thank you premier;4
Perfect location for going to see lion king! A little walk down to Waterloo bridge and over that and you’re there! Lots to see along the walk so went fast!  Hotel staff were helpful and friendly and lovely and clean. Would recommend if wanting central London, great value for money and breakfast was amazing! Highly recommend!;5
Perfectly located next to the London Eye and within easy walking distance of most of the theatres and shopping districts. Room spacious, clean and tidy, staff welcoming, breakfast second to none! The bonus is being able to leave suitcases at the hotel pre check in and again after check out, thus being able to roam the city bag free. The staff were all friendly and welcoming giving the impression that they like working there. Would highly recommend and will definitely stay there again in the future.;5
We’ve just had a super trip to London aided by staying at the Premier Inn county hall on the South Bank. We requested a room with a view and we were very pleased to be given a room that looked out over the south bank and the London eye. Our stay was very comfortable, the hotel was clean, it had good amenities and the staff were lovely and very helpful. Breakfast was very organised and the cooked breakfast was very good. We will definitely stay again, the hotel was ideally situated to go sightseeing in London.;5
Rooms were comfy and well laid out. Breakfasts were good, staff very friendly. Didn't have to wait long for anything. The location was great for what l wanted for myself and my granddaughters. Accessible to under ground also. Would definately go back.;5
We stayed to this hotel for 2 nights and everything was fantastic… All the team was so welcoming and really professional… We will definitely come back as now this hotel became our favourite one… Thank you County Hall;5
From the moment you walk into this hotel the staff make you feel welcome and a pleasure to make your stay as enjoyable as possible. Took advantage of the early check in for an additional £10. The room was and bathroom was spotlessly clean and the bed as usual very comfortable. The room on the 3rd floor 365 was noisy in the early morning as it faces the indoor courtyard and deliveries and dumpsters are evident with the noise. Breakfast was a more than ample with plenty of choice for everyone. Gails bakery just around the corner is worth a visit for a light lunch or hot drink. The hotel is only a few minutes walk from Westminster or Waterloo tube stations and within minutes your are in the heart of theatre land, the Chinatown and Covent Garden. Would recommend and would be top;5
Comfortable rooms with plenty of space. Excellent buffet breakfast and friendly staff. Ideally situated for all the best bits of London. Surprisingly quiet at night which was a pleasant surprise. Would definitely stay here again when next in London.;5
Would like to say what a professional happy helpful the coloured girl was on the front desk on Saturday around 1230 hrs sorry can’t remember her name but she was very helpful and professional many thanks;5
Give credit when it’s due. Great location, very good room, staff especially in restaurant very friendly. Overall a lovely stay for a decent price in London.  Clean and very little noise bearing in mind location. Food at evening meal was good. Thanks Premier Inn;5
Great location for walk to Theatre Land if you are fully mobile. Clean and comfortable room. But bed and pillows very hard so didn't sleep well.  Breakfast areas were clean and good choice of hot and cold options. But chilled fruit / berries etc were still frozen. Good to have non diary milks available though.;3
Fantastic location, very clean rooms eoth everything you need, all staff very attentive and made you feel welcome from the word go, didnt eat here butwe had some drinks which were very reasonably priced compared to out and about. Cannot fault and would 100% stay here again;5
Was billed upfront rather than on arrival as my booking indicated. This caused an issue as my colleague was from our Irish office in Ireland and had a different Expense route so I had to put through as one as the UK which was not ideal.;3
I liked the Hotel, very pleasant staff and nice hotelroom. The breakfast was a bit Meh, at least the continental breakfast. The room was alot more spacious than I first thought, and for the location it was very affordable for a 4 night stay!;4
From the moment we arrived, everything was fantastic. The check in with Abrim was amazingly smooth and he made us feel very welcome. This is where the amazing service started and it just continued from there.  The location was perfect for what we wanted to do. Visiting from Australia, we wanted something centrally located with easy access to everything that we wanted to show our kids. Right at the London eye just across the bridge from Big Ben, Parliament and Westminster Abbey, this was the perfect base for us to explore. A 5 minute walk from the tube and 15 minute walk to Covent Garden, everything is at Premiere Inn County Hall's doorstep.  There are some reviews that mention noise from construction, etc, however, we didn't experience any of this. I can only imagine that the;5
Rooms were very clean and extremely comfortable and the location was great, right next to the London eye so close to Westminster and Charring Cross bridge. All staff were friendly, helpful and  professional, they couldn’t have done more.;5
Great Location for sight seeing. Rooms as to be expected. Breakfast was average but good selection. Heating failed the first night but ok the second night. Beds comfortable  and staff friendly. Would visit again due to location;3
The hotel was situated next to the London Eye on the river Thames. Waterloo tube station within a 5 min walk. Westminster sites within a 10 min walk. Really good Premier Inn. Excellent breakfast. Not as cheap as some premier Inns but a fabulous location for London.;5
Welcomed by Angelie, what a lovely lady!  It was my husbands birthday and she made our stay really special.  All the staff are excellent, the room was super clean, breakfast was plentiful and great quality.  We have stayed in London many times but this has to be the best,  The location is excellent, the staff are so helpful and obviously enjoy their jobs.  We are already planning next years birthday break. Well done Premier Inn, your staff are a credit to you.;5
What a great location for a London city break. We booked a premier plus room and it was definitely worth it. In both rooms we had issues with the shower which we reported but nothing was done about it. That was the only negative, everything else about this hotel was spot on!;5
"Would definitely stay at this hotel again, close to underground station and South Bank. Located in adjacent building to County Hall to see Witness for the Prosecution. Added feature; USB plugs on either side of the double bed.";5
Although it’s described as County Hall, there was no real connection with the old County Hall. The hotel is actually at the back, so there are no river views from the hotel. For Premier Inn it is relatively expensive, but the location is excellent. 10 minutes walk to Waterloo Station, with all its connections. The rooms are very well appointed and quiet.;4
I frequently stay in Premier Inns but this was my first time at County Hall and I was really impressed. Customer service was exceptional. Every single member of staff was super-friendly, efficient and professional.  Room was clean, spacious and comfortable. Soundproofing was excellent - we literally didn't hear a sound all night, despite being right on the South Bank and the hotel being quite busy.   On top of all that, location is excellent. Walking distance to many sights, right on the bus routes and close to Waterloo, Charing Cross and Westminster stations. Lovely Italian restaurant 'Locale' just a few doors down. Will definitely be booking there again.;5
Great location for London and the sights. The hotel staff were helpful and the room was very clean and well maintained, we did not eat in the hotel however reasonable prices and it looked OK. Recommend a stay for business or a quick visit to London.;4
What a perfectly positioned hotel. Very clean and comfortable rooms. Breakfast and evening meal great value for money. The staff were so friendly and helpful nothing was too much bother for them. I would highly recommend this hotel for a reasonably priced stay for business or leisure. Can’t wait to stay  there again.;5
Stayed four nights on business. Excellent location a short walk from Waterloo mainline and tube and plenty of places to eat on the Southbank. It’s a big hotel, so I did wonder if there might be a lot of noise from guests coming and going at all hours, but I didn’t hear any noise. Bedroom was a good size, with a comfy bed. Bathroom was always cold and the water in the sink never really got hot, although temperature of the shower was okay. Standard Premier Inn breakfast and lots of staff about if one had any questions. I may well use this as a base next time I go to London in my own time.;4
The staff were brilliant but there was a bit of a queue at times in the reception. The location was  perfect and the rooms were clean. The price was decent. There was a good view of the London eye. The room was spacious. Would definitely go there again.;5
Excellent location by London Eye. Easy for sightseeing, shopping and theatres.Reliable clean rooms and friendly staff. We stay in Premier inns as you know what you are getting. If its just a comfortable clean room with everything you need and a good breakfast.Most are in very good locations.;5
We stayed at county hall premier Inn for my daughter birthday with my friend and her daughter. We loved the location for all the attractions and local bus stop that went all over we didn't feel lost trying to find places.The hotel was more than what we expected to the staff very helpful and the food we enjoyed for quality and value for money, we were very happy with our stay and will be returning again the room was big enough for us. Great value for money.;5
What more could you want. Perfect location  Great breakfast  Big clean room  Nice view  Lovely staff   On holiday in my favourite city, 1 minute walk from hotel to the most amazing view of the city and the sites. I love this place, I love this city. Would highly recommend!;5
The perfect location. Choice of tubes within five minute walk. Westminster over the bridge. London Eye next door. Simply couldn't pick a better location. Prices you won't find anywhere else in central London and the Premier Plus rooms are excellent.   Fantastic service, breakfast lovely too. Will definitely be back;5
Great hotel, in the perfect location. Everything is 10 minutes away. Price is incomparable in central london. 100% staying again. The tube is spitting distance and all the breakfast was suprinsingly elaborate!;5
Often fully booked, we were happy to get into this hotel in January 2023. The old County Hall is such a fantastic building and very well situated, a few minutes travel from the West End. The ‘plus’ rooms are large, well equipped and very comfortable.;5
Room (booked a premier plus very small for two people for 4 nights )  Cleanliness of room and restaurant  Service slow  Food and bar slow service .at least 25 /30 mins wait on courses  . not all options available ..  no gluten free options  cold hot food …  broken coffee machines  wrong orders and then waited for correct meal  Long wait for food and service at reception  Wifi service awful and didn’t work  Fan didn’t work  Noise from outside in room  Cigarette smoke and butts in reception stairs and person smoking in main doors  Bed linen stained and ripped  Dust on lamps and sides  No hand soap in room  Not enough towels  Some Staff were rude;2
Extremely disappointed and surprised to see a member of staff leave a toilet cubicle then leave the toilet without washing his hands and go immediately to the check in where he checked us in and handed us our key cards. A big -10 for personal hygiene, will be complaining to the management.🤬;1
Everything about the hotel was great room, breakfast and all staff so friendly The breakfast was amazing and such good value  Room clean and comfortable  The staff couldn’t do enough for you and were so pleased to help  Location was absolutely fantastic;5
The hotel is at great location, just next to London Eye and Waterloo Underground station. Clean Hotel , huge restaurant and value for money breakfast and variety of food. Rooms were refurbished and beautiful and Spacious Rooms. Always request the rooms on 6th Floor and book for Premier Plus Rooms. Reception Staff is always available and very helpful 24 hours. Bed was queen size which is not suitable for 2 persons. They must replace with King Size. No Weighing scale in the hotel. Charged 10 Pounds for early check in just before 1 hour which is not worth. Groceries are nearby and short walk to waterloo main station. Hotel is secured with key , nobody can enter hotel or floors without a key. Room clean must be requested at the reception and sometime cleaning staff do not clean;5
Excellent location near main attractions. Just a short walk across Waterloo Bridge to the theatres and Covent Garden. The room was clean, the bed was very comfortable and the shower was lovely. I would recommend to others and would definitely stay here again.;5
This hotel is amazing value for the location on the Southbank right by Westminster bridge and the London Eye.  The family room was massive so plenty of room for the extra beds. The main bed was very comfy and we slept well.  With Premier Inn you know what you are getting and the family rooms always have 2 decent extra beds for kids who don't want to share.;5
An excellent Hotel to stay in. Location was perfect for us. The staff were very friendly and helpful. Breakfast was excellent, however people were queuing from all angles. We would recommend this hotel to all of our friends and family.;5
I would highly recommend this hotel to those visiting London. Pros: Functional room Amazing location Quiet Comfortable Food available  Cons: The bathroom was small and could get very wet when showering  Very large hotel- for better or worse;5
A perfect, reasonably priced hotel for being right in the centre of touristy London. We saw frozen the musical, easy distance from convent garden/west end. Lots to do in the local area. Really beautiful building. Couldn’t be happier.;5
Love Premier Inns but not this one. In a nutshell apparently a few times a month (see other reviews and external source confirmed this) illegal car/bike gatherings are held right on their doorstep. Woke us all in the middle of the night- it was horrendously loud and echoed/ reverb up all the buildings.  The hotel obviously have no control over but deny these are regular (I found 6 other reviews on here confirming this and their refusal to compensate), even the Police are aware and attended. So if you want to play sleep roulette stay here and because it’s outside the hotel itself they refuse,  albeit politely to give you the good night guarantee refund.;2
Great Hotel in a great location just behind the London Eye, super close to the Thames and a pleasant short walk to The Southbank, Hayward Gallery and Tate Modern. Was perfectly located for our trip to The Old Vic, which was just a ten minute walk away. Very reasonably priced parking nearby, made this location very convenient.;5
We booked premier plus room on floor 5 . Room was big , very comfortable bed , lovely hot shower , very clean and a great location , would happily stay again .   Rooms are not serviced each day but if you need fresh towels etc just ask reception night before and they’ll inform room keeping .;4
We had the worst steay ever. So much noise . People nockin on the door when I open there was no one there. The staff was not nice. The bed was uncomfortable my wife woke up whit a bad back. No where to park.;1
I highly recommend Premier Inn County Hall.  The staff are friendly and professional. Nothing was too much trouble.  The food was delicious and very good value.  The bedroom had recently been refurbished to the highest standard.  It was a most enjoyable stay and my thanks go to the staff for their dedication, patience and hard work to make guests comfortable over the Christmas period.;5
If I could rate this hotel’s restaurant as zero I would. We waited for over an hour for food,listening to the family at the table behind us complain that their food was cold on delivery. When ours eventually arrived my husband’s chips were cold, steak overdone. The worst was our daughter has food allergies and the food wasn’t cooked correctly. We queried her meal with 2 members of staff who said they would check but of course they didn’t . We were absolutely disgusted with the standard of service and care and we certainly weren’t the only Customers who felt the same. My son in law has a business account with this chain and will not be using them again;1
Stayed two nights for NYE fireworks with my fiancée. Located right next to London eye. Lovely hotel. Very clean, lovely staff. Beautiful room. Loved the breakfast.  Only downside was every morning was woke up with I think it was the bins getting emptied.  But did not spoil the stay.  Would recommend. Mins from Waterloo station underground. Not far on tube to most iconic sites.;5
My wife and I would like to thank Raluca and her team for making our stay at premier inn London County Hall, from the 30th December 2022 to 2nd January 2023. We celebrated my birthday and nye within our stay.   I can imagine that this was the busiest time of the year for Raluca and her team, and they all managed to be there for us to make our stay the best.   We have stayed in a lot of Premier Inn hotels up and down the Country, this been one of the best!  Raluca and her team gave 110% and are a credit to Premier Inn.  We will be returning to celebrate again at the end of 2023 with family.;5
The Premier Inn is a great for budget family rooms and this one was the best we've stayed in.  The room was newly refurbished and very clean. We had a great night sleep. The staff were all very welcoming both at reception and in the restaurant. Breakfast was delicious and kids ate free which is a bonus.  Couldn't of asked for anything better. We would definitely stay here again and would recommend to anyone looking to stay in London with children.;5
Very pleased with this stay. The biggest plus is the location - really central for everything. The room was very well maintained, clean and comfortable and the staff really pleasant and helpful.  Breakfast room was packed, but they handled this really well and the food didn’t suffer from having to feed so many.;4
This was our second visit to this hotel and we came down for my wife's birthday and to spend New Years Eve in London watching the fireworks.   This hotel is great, clean, friendly service (especially Daniel and the team on reception). All extremly helpful and can't do enough for you.   Location is ideal and our family room was fantastic.   Totally recommend this hotel.;5
We booked this premier inn last minute after a horrible experience at another hotel we booked.   The staff were so friendly and helpful, we thoroughly enjoyed our stay. Great location as well which was so handy. This hotel was very well staffed and was very clean.;5
We stayed for two nights. All very good. Food okay and rooms good enough. The only small issue was the lifts. We tried the stairs but the sign says they are alarmed. A bit confusing. But this only a small issue in a good stay.;5
"Spotlessly clean room, tasty well priced food (with the meal deal) & friendly staff all make this our ""go to"" hotel in London. Excellent value for money & if you are fortunate enough to be greeted at reception by ""Frances"" then you will experience the best & most attentive service you could wish for. Thanks to everyone for another fantastic stay, we'll see you again in April.";5
A family stay for four nights and this premier inn was ideally suited. The breakfast was well managed and always a good choice with so many people each morning, rooms very good size and as usual excellent beds. If you wanted a room clean it needed to be requested or you could get clean towels from room attendant. Close by some excellent eating places and good shops, good bar with realistic prices.;5
Great location. Staff friendly and helpful. Had a meal in the evening, which was very nice. Also had breakfast. Very busy. Go early or later. Plenty of availability of food and drinks. Good value for money in London. Evening drinks in lounge a let down due to queues, as not enough staff on duty. Other than this a good stat and would go back;4
This hotel has it all. Great location and Central to everywhere around Westminster. A real gem! Staff were nice and the hotel rooms were a decent size and spacious. We would lived to visit again.  However, the hotel bar is abysmal. Beer was awful Sandi's tried almost everything on tap. Very disappointing as we had a child with us so were limited as to where we could go. Staff weren't trained properly and the manager of the bar couldn't care less it seemed. Not good. I'd go somewhere else for a drink if possible.;5
Staff are quite simple and hard work to communicate with. 1st night our bathroom stunk of weed as we’ve arrived back on the night. Found it bizarre that we had to ask for our room to get cleaned when we was stopping more than one night and then come back to our room still not clean but we give the cleaner time in the end what’s not a problem. Don’t understand why the cleaner who gave us one towel to share when there was two of us. Overall I wouldn’t stay at this premier inn ever again and definitely better hotels around and better price.;3
We had a great overnight stay in an amazing location for the theatre, London Eye, Parliament Square, the tube and Waterloo (if the trains had been running).  Car parking very close by. The staff at the hotel were friendly and the breakfast was plentiful and enjoyable;5
This review is just for the breakfast buffeet which we visited twice during the second half of December. Kids up to 15 get to eat free with parents. For my family of 4, the buffet came out around £21 for us. The buffet includes decent English breakfast items, pastries, cereals and drinks (latte, coffee to juices). Overall, it is a great value comparing to other options. The location is right by London Eye and the south shoreline. The Waterloo tube station is nearby.;3
Perfect location, the staff been nothing but amazing especially Alejandra, she accommodated us beautifully and her amazing sense of humour! The rooms are amazingly spacious and everything was phenomenal! Visiting again for sure;5
We found the hotel clean, staff friendly, rooms clean, all bedding & towels white. Coffee & tea making facilities. The hotel was the quietest that we have found to date in London.  Next to the London Eye, across the bridge from the Strand. Taxi’s very often available from outside the eye, or use the hotel telephone to book directly with a taxi with fixed fee! Throughly enjoyable, we will return.;5
We had a fantastic stay at the hotel's Premier Plus room on the top floor. It was very comfortable and quiet. We were very pleased with our experience. All the staff are very friendly and helpful. We are planning to come back to stay next year.;5
Perfect location, the room quite clean and well maintained. Excellent service, very friendly reception and restaurant team. I will definitely repeat and recommend it. You can walk to the main streets and monuments of London. The underground very close.;5
Hotels very busy at Xmas but great service , great location right next to London eye and walking distance to a lot of major London tourist spots. Great choice breakfast, great value. Would definitely stay here again on future trips to London;5
Lovely hotel right by The London Eye, madam Tusuards, Shrek, London Dungeon and many other attractions, friendly staff rooms comfortable food was great, very busy hotel but well organised would definitely stay there again.;4
We stayed here as a pre Christmas treat, it was well situated for the theatres, south bank centre, London eye and lots of the museums. They were having issues at check in and our room wasn’t ready even though it was after 4.30pm, but the staff worked hard to resolve this and gave us complimentary breakfast for our stay. The cleaning staff seemed desperate for us to be out of the room on the day we left well before check out time, but the reception staff were very apologetic and offered to escalate our complaint, but we didn’t pursue it as we’d been very happy with our stay. Every where was very clean and well lit, the restaurant staff were amazing with my allergy and although the room was basic it was clean, in good repair and very quiet. We’ll stay here again.;4
Just came to London to meet up with family, see the lights and go to the theatre, so just a one night stay. Very convenient, comfortable and reasonably priced compared to our usual hotel in the Strand. Good accommodation and great breakfast.;5
