Review;Rating
I booked last minute at an amazing (unbelievable) rate. I understand the resort only gets $100 per week from the fare to look after you. I usually travel 4 or 5 star, so when I arrived and saw my room my heart sank. I got a partially renovated room on the 2nd fl (requested 1st floor), nothing in the little old frig, no bottled water or coffee/tea maker. Given two beds instead of the one king requested. Damaged but functional fixtures. A funky hard mattress. Old safe you need to pay for. You actually get a real key, don't lose it, there may not be a copy.  So here I was, in a 3-star resort, that may have 3-star facilities, but is quite run down and in disrepair and I would have pegged it at 2.5 star. I planned on moving to another resort and paying again for the week elsewhere,;3
This is actually 2 resorts put together. When we arrived they put us in the Carisol resort and the room was quite desperate. I don't think we have ever stayed in a room that dire before. The room and the resort are in much need of repair. Thankfully, we got moved over to the Corales part and had a nice room ground floor in the 500 Block across from the pool, and we quite enjoyed our stay there. As another regular patron told me, tipping goes a long way. The pool is a bit on the cool side but once you get in it is quite nice. The only downfall to the pool is those folks that sit at the swim-up bar all afternoon or all day and don't get out to use the washroom. It's quite evident when you are also sitting by the pool for the afternoon. This is not the fault of the resort but is;3
A little background! I'll be 82 in March. A Cubanadian since 1988 when Cuba discovered us. Been around the Caribbean and happiest here.Traveled all of Cuba except for the Vinales.Solo for 5 years now.  A little resorts 101  Most resorts don't get much more than 100 Canadian dollars a week per tourista.So when the tour operators cry poor think again.Like to see some of you cope with feeding, watering and securing travelers with that munificent amount.  I read the reviews on a daily basis and see that the same things crop up again and again. The blame game for false advertising and air brushed brochures. Amenities that don't exist or aren't available.Crisis maintenance.All of this reflects on the  resorts.It's the tour operators NOT them!!!  We arrived Dec. 24th to Carisol Corales;3
Staff was wonderful. They certainly went beyond what was expected to make the trip good.  Lots to do.  Pool was too cold for me but I enjoyed the sun.  Wish they had diet pop.  I am not to have sugar so I struggled with drinks.  Food was ok.  Seemed to be a shortage..  We went uptown and had more wonderful experiences.;3
Yesterday we have just arrived from Cuba. We have been to Santiago de Cuba at Club Amigo Carisol Los Corales. This place is a charm at its best for us. We love everything there...the ocean, air, people...We feel great love, respect, and gratitude for all managers and employees of the resort. We hope to see everyone who took care of us this year next year as well and sincerely wish wellness and well-being to them!  Olga and Svetlana;4
We have just returned from our 8th visit to Los Corales. As previously mentioned, this is a three star resort, but they always manage to provide us with a 5 star vacation. The staff is amazing! Marleidis, in the front office is the best! She will do everything possible to make your stay comfortable, the bartenders, Francisco and his crew go over and above to keep the drinks flowing, entertainment staff has lots going on daily - Spanish lessons, Salsa lessons, bingo, volleyball on the beach, drink making classes at the pool - thanks Leo - there is lots to do if you choose to do so. The groundskeepers do a great job keeping the property looking it’s best - housekeeping always came through when there was an issue.  Admittedly, this resort won’t be for everyone, but for our group;5
Visited the resort in late December, I had a great experience and would definitely come back!  This is a 3 star resort in Cuba, so don't expect a luxury and fancy crowd - and you won't be disappointed.  The weather was super hot, the staff was amazing, evening shows at high notch, room was renovated and clean (stayed at Corales side) , the food was repeatable (but many options to choose from- great pizza, fish etc ), beach area clean and plenty of chairs - no need to reserve. Beautiful mountain views from the beach  -also great snorkeling right from the beach! Never stayed by the pool (too loud for me because of the music but it looked clean and wasn't crowded).  The airport transfer was fast and efficient - beautiful scenic drive (I traveled with sunwing).;5
This was our 5th visit to Los Corales. Had an amazing time. Our room was clean, had fresh coat of paint and comfy. There are clearly shortages on the island but I ate 3 square meals a day and never lacked anything to drink alcoholic or otherwise. The staff are amazing, and one of our main reasons for returning. Spent our mornings at the beach and afternoons by the pool. Weather is always perfect. We will go back.;4
"I am in Carisol Los Corales now… Unfortunately. Stay away ! Stay away ! Stay away! According to Cuban low, it is prohibited to rent accommodation to tourists without hot and cold water. It took three days to me to get hot water in my room. Then we (not only me but many tourists) start experience sporadic disconnection of cold and hot water… Cuba is a tropical country. If you cannot flash a toilet it becomes a grate trouble. As a conclusion: this hotel is running illegal business!  Selling this “packages” Canadian companies participate in illegal business! Shame on Canadian companies!!!  There is no sense to discuss anything else answering questions about ""evening entertainment"", etc... Hotel doe not provide ""must have"" things.";1
I’m coming back to Carisol Los Corales twice per year. I love very friendly staff they are ready to help 24 hours per day.  Hotel grounds is nicely maintained.  Bar tenders wii make the best Spanish coffee ever. Entertainment team will keep you busy all day and in the evening. Nice, clean beach with lots of palm trees. Big and clean rooms. I’ll recommend for family with kids and also for singles.;5
Family of two+3 young kids. This place is not for those looking for the luxury, yet it offers arguably one of the best values per your $. Check-in efficient but english not so. Rooms are pretty basic but for the most part updated. Nice Bathroom - bring your own toiletries including Shampoo & Conditioner. Beds comfortable, Good A/C Mini Fridge, Flat screen T.v.Keep doors and windows shut - fluded with mosquitoes, frogs, flies etc. No window screens. Dining room lacks variety, pretty much repetitive: Breakfast with eggs to your liking, pancakes, some fruits and veggies etc. Lunch consist of pork, chicken, beef, fish, shrimp (or part of the protein choice), rice&beans, potatoes, breads and desserts. Dinner offers similar variety as lunch. We had no issues with the food and always;3
Enjoyed the beach and the restaurants. We also enjoyed the Catamaran trip to the city and the tour. Awesome lobster meal was prepared for us by the chef and the bartenders were very friendly. Liked the fact that we had access to the internet via a prepaid card.;3
"Found this vacation still enjoyable but definitely the most lacking.  Been to Cuba 15 times.  Our reception was lacking, as was initial communication, and we had to be relocated. It was a struggle to receive acceptable accommodation for joining family. The food selection sparse but improved and we had to go to Corales for dinner, wifi cards, bookings; a definite concern for some.  The chefs did a wonderful job cooking and filling trays despite the constant lack of water/hydro the first 5 days, including Christmas Eve.  Proper sanitation was concerning and,despite precautions and Ducarol, all of us caught a stomach bug.  There were shortages of tableware, wifi cards, pesos, and toilet paper.   On the bright side, the staff was cheery, pleasant and willing to please with the";2
When we arrived as a family of three we were informed that there was a booking for only two people despite having receipts that said otherwise. We were put into a two person room which we were thankfully able to switch out of the next day. Many rooms were flooded and we were put in carisol, which is pretty much the overflow resort and was in significant states of disrepair.  The water was out for days at a time and there was frequent power outages. It is difficult to enjoy your meals when you know the staff have no water to prepare food or even wash their hands. At night there was no lighting making it difficult to get from place to place without a flashlight. The food was not great and the ‘gym’ was non functional.  We were not provided with water in our rooms like in most;1
Both my girlfriend and I have traveled to Cuba many times over the years. This was the first time that we have stayed in this resort. We stayed for the last 2 weeks in December. We asked for a room on the 2nd floor in the Los Corales section of the resort. The room was ok... except that the AC unit was an old wall mounted unit that was permanently on and was very noisy. All the controls had been removed. Early next morning we asked at reception for another room. They said they would check with the maids and that we should come back in a few hours. We did that and we got the same response. However, eventually we got a better room with a modern quiet AC unit.  Overall the staff were good, especially in the restaurants and bars. Our maid (Maleides) was amazing. She kept our room;2
"This was my second visit to this property, since 7 years ago. The buildings are old and in disrepair. The roof is leaking in many places, so if you happen to be on the second floor, have a bucket ready in case it rains. I had a leak, fortunately it rained only one day, on the 24 of Dec..Any repair you will need takes time; be persistent, but polite.  The lagune at the hotel entrance is very dirty, with garbage floating on. Realy an eye sore for the hotel. I noticed it when arrived at the hotel. I found the food to be quite good and tasty. The chef and the restaurant manager desere credit. They are very well organized. The buffet is well stocked and frequently replenished with small portions.  The stuff is pleasant and accommodating. The gym is dysfunctional. The machines are";3
Visited the last week of December, this was our 4th visit, didn't go last year but decided to go back because we knew the staff and returning clients.  Where to start?   No water on the resort, no water to flush toilet, no water to wash your hands, just no water, Dec 24, no water for 24 hours straight.  Then the rest of the week, no water during big chunks of the days.   We heard many different stories from the hotel staff but never the same so all lies if you ask me.  Some electricity issues as well, couple of days where power was up and down,  By Dec 26 or 27th, everyone we talked had at least one person in their family that had full diarrhea, add the fact that you have no running water and can't wash your hands or flush your toilet, or can't use the public toilet as they had;1
"We stayed last week of December. We were here years ago but quality has really gone downhill. It hasn’t been maintained, the rooms were horrible. I know it’s a budget accommodation, I get that, but you should expect the basics like ac, hot water, and safety.   The negatives: Our room never had hot water, despite repeat requests. Our neighbours didn’t have ac. Our fridge didn’t work. The balcony door doesn’t have a lock; just a piece of wood to keep the door shut.   The pillow was small and smelled liked it was really old. The bed had no springs; my back is still sore. The rooms have two twin beds not a queen or king bed. They are fixed to the ground so you can’t move them side by side. The bottom of the pool was wobbly - the liner needs to be changed but I guess they don’t have";2
My family stayed at this resort in the last week of December 2019. The main problem we had with this resort is that they have a big problem with Water. We have been to other resorts in Cuba before and so do not expect much before the trip. However, water was never a problem in the other resorts. For about 4 days in the week we stayed, there was no hot water. The worst of all, frequently, there was NO water at all! One day I could no take a shower until very late in the evening after swimming in the sea in the morning!!  Will NEVER go back to this resort again. Would rather spend a bit more to go to other places, and so avoid keeping worrying whether there will be water before going our for swimming.;2
Los Corales is my go to destination in December, because I want it to be warm and sunny and this area never disappoints. My main activity is snorkelling, and again, I am certain to be able to enjoy it every day here, due to the protective reef which blocks the rough water on windy days.  My room was in a great location, close to everything with a nice view and a large balcony. The maid kept things clean, everything worked, lots of hot water and water pressure, and the bed was comfortable.   The buffet was good at breakfast, and the cook at the egg station was fast and efficient. At lunchtime I enjoyed tasty pizza, and the a la carte had perfectly cooked fish and good service. Coffee was available as early as I liked. The lobby bar could be busy and smokey, especially in the;4
After 10 visits at my favorite resort, I am now looking for a different hotel. I fell in love with that hotel mainly because of the quality of the cuban music and animation but my last two visits have left me very desapointed. There is hardly any music at all when before they use to have it at lunch and dinner everyday. They go as far as doing bingo for evening entertainment!! The staff is still very nice and friendly and the rooms clean. The beach very average(wear shoes). If you go to Cuba for the music like I do, forget it.  They have cut down on their strongest asset which is too bad.;3
End of November trip, I travelled from Montreal directly to Santiago, The check in by Sunwing was excellent. Very quick, helpful, and efficient. The cabin crew was excellent too. The Santiago airport was excellent. Getting into the bus was quick and efficient, Sunwing reps (Kenia and Barbaro) were on site and run the show very good. The bus trip took 1 hr, it is great scenic route. There is a bar close by, so get at least some liquid supply for the trip. On the way back, the bar had water only.  Accommodation: I stayed in the cabana A4. Good bathroom, spacy room. The maid service was excellent. Good TV reception. The new A/C unit could not be controlled, always set to 19, so if it is too cold the power cord is on the right by patio door.   Food: The food was very good. At that;4
Last minute vacation. This resort is 2/3*. For what we paid it’s what we expected. Food is just ok. Not much variety. Stayed on the corales side in a jr suite. Room was spacious and had what we needed but very basic. Staff was accommodating in helping us with any of our needs. Drinks were good. Not a lot of entertainment at night. We enjoyed the bingo and kids enjoyed volleyball. Small resort but the best thing was the ability to use the water accessories as we pleased due to not being loaded with ppl. Water shoes are a must. Not a pristine beach but pristine views. We made the most of it and enjoyed what we had. Sadly two out of the 7 of us got violently ill the last two days as well As many other travellers heading home on our plane. Much thanks to the young women in;3
We have traveled all over the island, all different resorts. But after Corales los carisol, we were hooked. The best people,  both staff an locals. We are heading back for Christmas.  3 star, with 5 star employmee's.;5
Half of the rooms were condemned.  Another quarter of rooms should have been.  First room we had no doors on closet or safe. No shower head on shower, toilet seat not bolted down, sliding patio door broken, and wide open crakes in main door that could looked through from inside as well as outside.  Se ond room wide cracks duck tapped.  Only one key available per room. Only nice staff in whole place was the excellent poolbar staff.  Waitstaff in the main restraunt were lazy and never smiled.  There where twin boys that worked there that where the only ones who did all the work.. All the other ones constantly ordered them both around.  This was our first and definitely our last.  Management also in very hard training on how to customer service perfessionally.;1
I stayed here from May 3-17th for the second time and had a wonderful experience-  It is a quieter resort but I do have to say that the staff there work exceptionally hard to do a fantastic job with keeping their customers happy and occupied. During the day they are always running various activities around the resort, and every night at 930 there is a show.   Julio and Leonys: I am specifically talking about these two enterainers as I noticed from the first time I came to this resort in February that they were always going above and beyond with their work regardless of the time of day. These two are also the best MCs for the nightly shows in my opinion! They maintain a very strong work ethic as they are always willing to do more than what is asked of them, help others whether;4
Uneventful air transat flights coming and going. However, upon arrival, within 24 hours , air trans reneged on their resort and flight contracts and tried to cut my holiday short, not to mention cancelling reservations pending to shove people through Holguin. I had taken trip cancellation and interruption insurance suspecting them to try and pull a fast one. Unfortunately other long term guests were told if they stayed they’d have to pay to get to Holguin out of their pockets. Most of us left April 10th.Time for a passengers’ bill of rights in Canada with teeth. Sunwing had closed out March 27th.     Lucked in with food supplies. 26 out of the 28 days had ample fruits, meats and wine, bread, excellent fish etc.. Pasta and pizza bar functioned well at noon daily except closed;3
We needed a much needed relaxing vacation. This resort had that for us. The foliage was lush, well manicured lawns. We had the ground floor. The patio area was much bigger than anticipated. Nice to sit out there and have a nite-cap. The resort itself was wonderfully updated. Will definately be back. P.S. The coconut bar on the beach makes an awesome pina colada!!;5
I visited Club Amigo Carisol Los Corales last February. It was amazing! I loved the place, the atmosphere, the music, the food, the staff. The weather was incredible. And the price was very reasonable. The road to the city was not great, but we enjoyed our visit to Santiago very much. This is the real Cuba, not like Varadero and the keys. Amarilis the sales manager was very professional and very nice.;5
1 week wasn’t enough.  Breakfast grill is fresh and amazing fruit.  Coffee at the lobby bar. A morning walk to the other hotel to try out the coffee bar and a seat around the pool. The beach every afternoon. Tried the Cuba libra, pina colada, and cold beer. We were invited to join a 3 horse buggy caravan to a restaurant close by. It was out of this world good. We had Caribbean lobster for 2 including the ride for 30 cuc. We borrowed the resort bikes and returned to the restaurant, but it was closed on Monday. Enjoyed the ride though, all along the shore. Joined the locals horseback riding for 2 for 2 1/2 hours for 20cuc. Supper can be from the buffet or the grill. The veges and pasta, potatoe or rice are all good too. You can drink the water at this resort. That’s important for;5
Seems to be getting more run down as time goes on.  We had a day with no water at all Hot or Cold.  Seem to constantly running out of Cups for coffee etc..  It's Cuba- they do the best they can with what they have;2
We have  been here many times, always in February and the weather has never disappointed. The staff are all excellent, and try their hardest to please the clientele.  The hotel continues to make improvements, slowly but surely. I really like the beach because of the huge sandy area that has so many trees, making shade readily available. The chairs are managed well too. There was a large variety of food, and we found it to be quite good. The kitchen staff are really trying hard. Lots of delicious ice cream. Having hand made pizza and pasta at noon right beside the buffet area works well and is a nice option. It would be great if they could update the rooms at a faster pace. Regardless, we will return.;3
My daughter, grandson and myself stayed for a week at this resort, and loved it. There are a few ''faults'' that could be found, if one were the kind of person who went looking for them, but we are NOT.  We loved our room, an upper floor ( although NOT the handiest thing with a walker that had to be carried up and down by my long suffering, but uncomplaining, daughter, several times a day!) of an ocean view bungalow, with a huge balcony, and a beautiful view of the ocean and mountains, an excellent digitally controlled air conditioner, reasonably comfortable beds,spotless sheets and (lots of) clean white towels. We always had plenty of hot water, the shower worked well, and our very pleasant maid did a great job of keeping the whole place clean. The food was a little repetitive,;4
We have just finished our seventh visit to Club Amigo Carisol Los Corales. We were happy to note that the food has steadily improved and this visit January 30-February 13 was the best yet. For those of you who had the worst trip ever and the worst food ever, etc., etc., etc., if you are looking for five star food and service then pay the big bucks and go somewhere else.  We have met people that have been going to this resort for over twenty years. Some stay for one, two or three months. We have travelled to most areas of Cuba prior to coming to Santiago. Yes, we have had better facilities, beaches, etc. at some of the resorts in Varadero, Holguin and Guardelvaca and others were similar to Los Corales.  Some of you forget that you are in Cuba where many things are in short supply;4
Who we are: older couple mid to late 70s, well traveled in Cuba at many different hotels in different Cuban provinces.  Mostly three-star  hotels, we are very budget minded.    STAYED AT CARISOL LOS CORALES SANTIAGO DE CUBA from February 11th – 18th, 2019.  Stayed one week.  Resided at the Corales side.  FOOD was better this year than last year and we had no problem getting something good to eat at any meal.  We were usually in the first flush of guests to eat at all meals.  Very good waitstaff at all times, wine with lunch and dinner.  DRINKS were pretty good as well, service was excellent at all of the bars.  We usually had our before and after dinner drinks at the lobby bar and enjoyed the atmosphere there.  During the day the pool bar was where we would have a nice cold beer;4
Just returned from 2 weeks at Club Amigo Carisol Los Corales.  My wife and I enjoyed our stay.   The food is repetitive but was adequate for our needs.  We did not get sick from the food.  There are some shortages such as bacon in the morning and variety of fruit.  Some of our favorite staff have moved on to other hotels in the city possibly due to the length of time the resort is open.   The rooms need some updating.   We had some problems with our air conditioner as we could not control the temperature.   We were not able to change rooms during the first week of our stay which was inconvenient.  We did not get the room we had asked for.    There is little to no food taken out of the buffet restaurant this year by both the tourists or Cubans staying at the resort.  This is due;4
We have been to Cuba 12 times and fully understand the economic profile of the country. We are usually very patient and have never made a complaint about any of the resorts........until now. The Carisol los Corales on the Club Amigo side needs to be investigated and shut down. So many lies on their webside it's hard to decide where to begin. First of all the resort is not a 3 star... It barely makes a 2. It is not 1/2 an hour from the airport... It's over an hour (depending how much livestock is on the road). The food at this resort is the same every day ! Some of the staff are nice...the rest act like they hate their jobs. No phones in the rooms. No smoke detector or wall lights in our room. My daughter was verbally assaulted on 2 accounts..My wife both verbally and physically;1
Vacation for 2 weeks in Club Amigo Carisol Los Corales in Santiago De Cuba , Feb. 13 / feb 27/ 2019, with Sunwing Air Lines, 4 hour flight.  to Antonio Maceo Airport, with another friend of us, 4 persons. At the airport our names were not on list and they didn.t know which bus to take us to the hotel. One hour with the bus , winding roads, potholes, and Siesta Mountains views. At the Hotel didn.t have our 4 names written. I was in #108 and friend in #413 far away from us. When booked trip asked agensy for top 2nd floor got low first floor, close to sewers smell,clothes closet with broken glass, tape on door and floor tiles, hard to open shower glass doors, on our lower first floor. Next door, two men loud noise all the time could not sleep, told front desk. When had to leave to;3
hello,first to tell you that  I had a very bad experience on Valentine's Day February 14, after seeing 50 kilometers driven from the city of Santiago de Cuba to the hotel Carisol los Corales, we were treated super bad, not a glass of water they offered us, the  hotel carpet(man) who worked there that day with very bad attitude and very reluctantly recieved us saying that we were very badly informed about the offers, that day it rained and we had to turn back without anything, we asked about staying without offers, about paying at the real cost of 140 cuc and he still told us that there was no capacity and they words was the worst in the world,it was like he has to much stres ,like he don't like work there ,we are a couple who have traveled the entire Asian continent and never;1
Returned from 1 week at Los Corales..........another perfect trip!  This time, there were 9 of us travelling to this resort - 4 newbies!  Had a fantastic trip.  The weather was incredible - rained for 10 minutes one nite around 9:00 pm - otherwise beautiful sunny skies. The staff at this hotel are just wonderful.  The front desk staff are always extremely helpful, maids keep the rooms clean, baristas make the most amazing cappuccinos.............and always with a smile! The entertainment staff are really good - a lot of new, young staff.  Also noticed many changes in the buffet, as well. Many of the staff who were around for years have moved to another hotel - many new faces. Just as bright and cheery as the last bunch! Osmaris and Lily are just great - always smiling and so;5
"Resently me and my friend came back from Club Amigo Carisol Los Corales. With the weather like this in Toronto we would just right now come back there with a pleasure and stay there as long as possible ..     On the Eve of the Valentine's Day we would love to wish health, joy and love to everyone who is on vacation there and to all the employees of the resort who took care of us for two charming weeks. All of them, in a harmony with a nature of this wonderful island and thankfully to their professional skills, optimism and kindheartedness, gave us an opportunity to relax, rejuvenate and get healthier    We would like to bring personal thanks to managers Amarilis, Alehandro, Lissette, Angelo, Merladys and others; to barmens and waiters, especially Elias, Reinaldo, Natalie, Adis";5
Rooms were clean, housekeepers did a great job at keeping our room spotless. Food was tasty but got me sick! The entertainment staff were amazing though, they made the trip so memorable, would go back again just to see them! Beach was nice, not super white sand like Varadero but still way better than Canada! Weather was great!;3
First, nothing to do with the airline, but the airport at Santiago is a passenger management disaster. It took a long time to get through an airport that gets very few flights per day. We were caught in a very frustrating people jam between immigration and the very slow screening of bags through security. Only Cuba scans your bags again on arrival even though the scanning has already been done at departure.   Re the Carisol/Corales resort if you're OK with one kind of soup for lunch and dinner every day, the same meager breakfast every day, no food at the all day snack bar, running out of wine twice at dinner, no running water twice during the week, running out of internet cards or no change when buying them, then this is the place for you. Nothing to do with the staff who tried;2
This resort is about 1 hr from the city of Santiago. My room was on the upper floor near the pool, it was kept spotless , the air conditioner worked and plenty of hot water. The beach is not like the beach in Varadero, rocky, seaweed and urchins . It was still very pleasant sitting along the beach . The pool was very clean and quite refreshing . The other part of the resort also had a huge, clean pool. I went on the catamaran excursion to Santiago , snorkeling and lunch and a quick tour in the city . Jorge will hook you up with that - very reasonable at 70 CUC. I also went to Castro’ s grave and saw the changing of the guard . Very impressive. All bartenders were awesome, drinks ( Bahama Mama and Pina Colada ), ice cold cervaza as well as coffee were good . The entertainment in;3
The hotel is pretty standard for a three star hotel. The beach is great with lots of trees to sit under. Rooms were older but clean. The service at the buffet restaurant is very poor, but they don't seem to mind if you get your own water from the jug. It was much better at the el a cart restaurant. They didn't always have silverware or glasses on the tables. They had lots of variety of food but seemed to start running out of stuff by the end of our one week stay, such as butter, eggs, ice cream. The pineapple and mango juice was delicious, as well as the bread. There is a small area of the beach that was good for snorkeling but it seemed dangerous to go out to the reef area. They said we could pay for an excursion for snorkeling but the boat was never available and very;3
